Transaction ID,CPU Time,I/O on Disk,% Read Operations
4686,2.1503,3,12
4687,2.5011,3,12
4688,2.4028,3,90
4689,2.2844,3,0
4690,2.5072,3,98
4691,2.5075,4,3
4692,2.0767,3,7
4693,2.0429,4,8
4694,2.2839,3,91
4695,2.1449,4,95
4696,2.2223,3,82
4697,1.988,3,79
4698,2.3003,3,92
4699,2.181,3,20
4700,2.5963,3,86
4701,2.3968,4,100
4702,2.438,3,7
4703,2.0739,4,14
4704,2.4413,4,9
4705,2.2844,4,100
4706,2.7876,3,87
4707,2.0528,4,4
4708,2.3919,3,90
4709,2.5036,3,3
4710,2.5968,4,83
4711,2.1873,3,96
4712,2.3596,3,79
4713,2.1525,3,87
4714,2.3796,3,94
4715,2.3093,3,91
4716,2.5696,3,89
4717,2.312,3,2
4718,2.3832,3,92
4719,2.6856,4,89
4720,2.288,3,7
4721,2.1871,3,86
4722,2.4865,4,93
4723,2.6174,3,10
4724,2.2453,3,91
4725,2.4008,3,100
4726,2.3545,3,0
4727,2.549,3,97
4728,2.3875,4,14
4729,2.4032,4,99
4730,2.4713,3,6
4731,2.4656,3,95
4732,2.5404,4,89
4733,2.4435,3,7
4734,2.7388,3,6
4735,2.2897,4,17
4736,2.4816,3,5
4737,2.8509,4,85
4738,2.454,3,87
4739,2.1448,4,6
4740,2.5372,3,93
4741,2.3619,4,11
4742,2.3295,4,8
4743,2.4553,4,86
4744,2.2395,3,11
4745,2.6547,3,10
4746,2.4406,3,99
4747,2.2294,3,95
4748,2.1937,3,12
4749,2.1032,3,15
4750,2.489,3,12
4751,2.6931,3,81
4752,2.2867,4,16
4753,2.4318,4,1
4754,2.4127,3,0
4755,1.963,3,7
4756,2.4517,3,91
4757,2.5056,4,97
4758,2.4274,3,17
4759,2.357,4,97
4760,2.5772,3,84
4761,2.4546,3,7
4762,2.5881,4,11
4763,2.442,4,12
4764,2.2551,3,16
4765,2.6778,3,14
4766,2.4879,3,16
4767,2.2902,3,87
4768,2.234,3,6
4769,2.7237,4,9
4770,2.8486,4,14
4771,2.6706,3,0
4772,2.6105,3,87
4773,2.3785,3,11
4774,2.5893,3,88
4775,2.1746,3,87
4776,2.5025,3,7
4777,2.3375,3,0
4778,2.5562,3,90
4779,2.4893,3,81
4780,2.3834,3,90
4781,2.3734,3,6
4782,2.5267,3,7
4783,2.2429,4,4
4784,2.8897,3,90
4785,2.3572,3,92
4786,2.5073,4,86
4787,2.3881,4,0
4788,2.3172,4,86
4789,2.613,3,93
4790,2.1496,3,83
4791,2.2817,3,92
4792,2.6287,3,86
4793,2.3416,3,82
4794,2.3781,4,91
4795,2.0851,3,88
4796,2.5827,4,7
4797,2.6138,3,17
4798,2.0638,3,3
4799,2.2309,3,10
4800,2.3234,3,91
4801,2.5752,3,14
4802,1.9387,3,92
4803,2.6339,4,89
4804,2.4091,3,82
4805,2.1913,3,14
4806,2.3966,4,87
4807,2.6841,3,99
4808,2.3152,3,87
4809,2.1634,3,96
4810,2.3448,3,8
4811,2.0208,3,14
4812,2.6343,3,12
4813,2.2854,4,12
4814,2.1706,4,95
4815,2.6111,3,6
4816,2.5552,3,86
4817,2.6263,3,13
4818,2.3067,4,93
4819,2.4404,4,9
4820,2.4984,3,8
4821,2.5902,3,87
4822,2.3658,3,91
4823,2.8089,3,7
4824,2.6882,3,97
4825,2.1004,3,90
4826,2.8186,3,90
4827,2.3157,3,4
4828,2.2123,3,10
4829,1.9321,4,87
4830,2.408,3,17
4831,2.5291,3,9
4832,2.3024,4,5
4833,2.6246,3,11
4834,2.4779,3,0
4835,2.4149,3,9
4836,2.4867,3,14
4837,2.3703,3,15
4838,2.4124,4,81
4839,2.5258,4,90
4840,2.6489,3,12
4841,2.1805,3,85
4842,2.3044,3,2
4843,2.9107,3,6
4844,2.3876,3,97
4845,2.5125,3,88
4846,2.4648,3,9
4847,2.6882,4,18
4848,2.542,3,100
4849,2.1343,4,20
4850,2.561,4,94
4851,2.4501,3,9
4852,2.2397,3,8
4853,2.0324,3,91
4854,2.4198,3,2
4855,2.4836,3,11
4856,2.3296,3,86
4857,2.7864,3,10
4858,2.4774,3,88
4859,2.2315,4,17
4860,2.2652,3,91
4861,2.6731,3,9
4862,2.4243,3,89
4863,2.4671,3,90
4864,2.3733,3,100
4865,2.3529,3,11
4866,2.4604,4,14
4867,2.5759,3,92
4868,2.4426,3,21
4869,2.1988,3,13
4870,2.3252,3,88
4871,2.3377,3,87
4872,2.2826,3,86
4873,2.6897,3,14
4874,2.2924,3,14
4875,2.5266,3,97
4876,2.6059,3,16
4877,2.5473,3,17
4878,2.6092,3,10
4879,2.4876,3,6
4880,2.5531,3,12
4881,2.2634,3,14
4882,2.4852,4,20
4883,2.478,4,82
4884,2.3836,4,89
4885,2.7567,3,16
4886,2.6449,3,13
4887,2.7378,3,85
4888,2.4642,4,88
4889,2.4565,3,87
4890,2.4748,3,9
4891,2.1525,3,86
4892,2.4519,3,5
4893,2.3808,4,87
4894,2.5928,3,10
4895,2.421,3,6
4896,2.1795,3,12
4897,2.5171,3,100
4898,2.0566,3,90
4899,2.2749,4,13
4900,2.495,3,5
4901,2.3053,4,90
4902,2.5647,3,94
4903,2.0405,3,5
4904,2.4951,3,86
4905,1.9043,3,83
4906,2.313,3,95
4907,2.4624,4,11
4908,2.2207,3,8
4909,2.1668,3,7
4910,2.2927,3,9
4911,2.27,4,17
4912,2.4471,4,9
4913,2.633,3,16
4914,2.5183,3,93
4915,2.0691,3,100
4916,2.214,4,90
4917,2.2502,3,10
4918,2.0429,3,90
4919,2.7982,4,89
4920,2.5431,3,9
4921,2.1773,3,89
4922,2.506,4,98
4923,2.4973,3,13
4924,2.763,3,9
4925,2.743,4,4
4926,2.5853,3,88
4927,2.2041,3,90
4928,2.2593,3,78
4929,2.5224,4,92
4930,2.3531,3,11
4931,2.33,3,86
4932,2.4467,3,17
4933,2.2392,4,84
4934,1.9603,3,16
4935,2.3229,3,11
4936,2.715,3,84
4937,2.2478,3,3
4938,2.2437,3,5
4939,2.2403,3,16
4940,2.0096,3,97
4941,2.0936,3,10
4942,2.3042,4,82
4943,2.7668,4,85
4944,2.3657,4,5
4945,2.4646,3,96
4946,2.7033,3,8
4947,2.5366,3,23
4948,2.5003,3,14
4949,2.6161,3,93
4950,2.4664,3,7
4951,2.4468,3,12
4952,2.3268,4,5
4953,2.0855,3,5
4954,2.4607,4,89
4955,2.2882,3,84
4956,2.5212,3,9
4957,2.5776,4,10
4958,2.4368,3,13
4959,2.5284,3,11
4960,2.2063,3,100
4961,2.3965,3,95
4962,2.4306,3,100
4963,2.4108,3,97
4964,2.7191,3,10
4965,2.0978,4,100
4966,2.064,3,16
4967,2.422,3,15
4968,2.2411,3,8
4969,2.5001,4,10
4970,2.3187,3,21
4971,2.4249,3,9
4972,2.5815,3,91
4973,2.3424,3,13
4974,2.5148,3,9
4975,2.3452,4,13
4976,2.3631,3,18
4977,2.4877,3,4
4978,2.4474,3,12
4979,2.4547,3,95
4980,2.5067,3,93
4981,1.9789,3,88
4982,2.5124,3,12
4983,2.4453,4,8
4984,2.4977,4,13
4985,2.2478,3,81
4986,2.431,3,8
4987,1.8434,3,13
4988,2.4169,3,86
4989,2.5537,4,1
4990,2.2909,3,8
4991,2.5683,3,89
4992,2.2841,3,13
4993,2.5249,3,11
4994,2.3177,3,12
4995,2.3073,3,93
4996,2.6496,4,91
4997,1.9621,3,10
4998,2.381,3,9
4999,2.2981,3,13
5000,2.1661,3,95
5001,2.397,3,17
5002,1.9966,3,8
5003,2.2735,4,77
5004,2.0076,4,10
5005,2.7052,3,81
5006,2.0793,4,91
5007,2.5804,3,19
5008,2.1505,3,5
5009,2.4506,3,8
5010,2.4683,3,11
5011,2.4141,3,10
5012,2.3461,3,96
5013,1.9874,3,0
5014,2.4654,3,82
5015,2.3649,3,10
5016,2.6194,4,0
5017,2.2174,4,92
5018,2.1178,3,89
5019,2.6154,3,10
5020,2.5418,3,5
5021,2.3442,3,92
5022,2.4985,3,4
5023,2.3369,3,86
5024,2.3442,3,9
5025,2.6825,3,9
5026,2.2569,4,90
5027,2.5148,3,11
5028,2.4521,3,87
5029,2.4573,4,94
5030,2.6991,4,84
5031,2.7223,3,6
5032,2.3221,3,95
5033,2.4704,3,90
5034,2.2877,3,86
5035,2.3203,3,90
5036,2.4749,4,18
5037,2.4606,3,89
5038,2.2889,3,3
5039,2.2967,3,92
5040,2.3716,3,87
5041,2.7588,3,16
5042,2.3511,4,100
5043,2.5668,3,91
5044,2.235,4,87
5045,2.3915,3,10
5046,2.3604,3,19
5047,2.3654,3,6
5048,2.269,4,90
5049,2.4216,3,1
5050,2.7312,3,11
5051,2.3376,3,91
5052,2.3306,3,88
5053,2.3699,3,96
5054,2.6662,3,95
5055,2.5466,3,91
5056,2.4894,3,17
5057,2.0505,3,87
5058,2.3482,4,90
5059,2.1145,3,12
5060,2.1066,3,94
5061,2.6976,3,15
5062,2.2589,3,92
5063,2.2075,3,14
5064,2.0813,3,14
5065,2.4712,3,95
5066,2.5818,4,95
5067,2.436,4,10
5068,2.4563,3,12
5069,2.4021,3,89
5070,2.6314,4,97
5071,2.6918,3,1
5072,2.3027,3,8
5073,2.515,3,16
5074,2.4783,3,82
5075,2.1724,4,96
5076,2.4743,3,0
5077,2.5517,3,92
5078,2.8327,3,84
5079,2.4638,4,5
5080,2.2618,4,88
5081,2.4637,3,89
5082,2.2721,3,1
5083,2.3318,3,94
5084,2.4514,3,93
5085,2.5948,4,81
5086,2.2315,3,10
5087,2.5323,4,86
5088,2.371,4,86
5089,2.3633,3,86
5090,2.4829,4,7
5091,2.5885,3,13
5092,2.8047,3,9
5093,2.2251,3,4
5094,2.3147,3,85
5095,2.4495,3,91
5096,2.0593,3,1
5097,2.4538,3,8
5098,2.3469,4,91
5099,2.2419,3,88
5100,2.0999,4,2
5101,2.6208,3,84
5102,2.9645,3,88
5103,2.1015,4,95
5104,2.7033,3,93
5105,2.5173,3,14
5106,2.1852,4,5
5107,2.4065,3,98
5108,2.3846,3,88
5109,1.8743,4,87
5110,2.2895,3,95
5111,2.2275,3,4
5112,2.405,3,90
5113,2.5046,4,5
5114,2.6391,3,13
5115,2.6925,4,10
5116,2.4847,3,13
5117,2.7016,3,96
5118,2.3912,3,5
5119,2.4105,4,90
5120,2.1541,3,14
5121,2.8789,4,4
5122,2.1402,3,12
5123,2.417,4,92
5124,2.3354,4,17
5125,2.6061,3,14
5126,1.892,3,96
5127,2.3826,3,6
5128,2.0862,4,11
5129,2.4228,4,10
5130,2.5746,3,99
5131,2.3498,3,8
5132,2.6351,3,97
5133,2.7274,3,91
5134,2.4044,3,9
5135,2.5738,3,6
5136,2.3241,3,82
5137,2.115,4,14
5138,2.798,3,0
5139,2.297,3,94
5140,2.7067,3,89
5141,2.5769,4,13
5142,2.6238,3,12
5143,2.516,3,6
5144,2.5183,3,20
5145,2.4377,3,96
5146,2.1101,3,8
5147,2.2984,3,97
5148,2.3757,3,12
5149,2.3779,3,9
5150,2.1308,3,8
5151,2.2347,3,97
5152,2.4315,3,6
5153,2.4187,3,81
5154,2.2482,3,5
5155,2.0481,4,89
5156,2.2203,3,14
5157,2.377,4,88
5158,2.4478,3,18
5159,2.3772,3,94
5160,2.1749,3,82
5161,2.893,3,8
5162,2.2079,3,18
5163,2.4924,3,98
5164,2.1912,3,15
5165,2.107,3,98
5166,2.4012,4,15
5167,2.1382,3,14
5168,2.5391,3,11
5169,2.6267,4,93
5170,2.6033,3,6
5171,2.6359,4,97
5172,2.7178,4,89
5173,2.1425,4,8
5174,2.4953,3,8
5175,2.3317,3,86
5176,2.5474,4,10
5177,2.0426,3,88
5178,2.7195,3,92
5179,2.7517,3,90
5180,2.427,4,19
5181,2.0557,3,2
5182,2.4868,3,100
5183,2.5487,4,7
5184,2.524,3,91
5185,2.273,3,92
5186,2.5647,3,85
5187,1.9081,3,91
5188,2.4975,3,4
5189,2.4844,4,10
5190,2.7195,3,86
5191,2.6029,3,0
5192,2.2629,4,5
5193,2.4994,3,9
5194,2.4195,3,5
5195,2.3096,3,92
5196,2.4254,3,14
5197,2.4774,3,93
5198,2.328,3,91
5199,2.387,3,0
5200,2.4149,3,90
5201,2.5703,3,94
5202,2.299,3,5
5203,2.3779,4,83
5204,2.4206,3,87
5205,2.2861,3,89
5206,2.578,3,4
5207,2.174,4,97
5208,2.3098,3,89
5209,2.5507,3,90
5210,2.6813,3,14
5211,2.222,3,93
5212,2.65,3,83
5213,2.5097,4,11
5214,2.2695,3,95
5215,2.0498,3,93
5216,2.4077,3,91
5217,2.5824,3,7
5218,2.248,3,9
5219,2.6349,3,95
5220,2.3541,3,91
5221,2.6467,3,11
5222,2.3706,4,2
5223,2.2359,3,15
5224,2.4849,3,94
5225,2.7594,4,12
5226,2.1598,3,92
5227,2.5807,4,93
5228,2.1773,3,16
5229,2.1154,4,90
5230,2.3789,4,12
5231,2.6244,4,89
5232,2.762,4,1
5233,2.1286,4,4
5234,2.1647,3,88
5235,2.237,3,86
5236,2.2182,3,5
5237,2.478,3,7
5238,2.4594,3,6
5239,2.4186,3,7
5240,2.707,3,7
5241,2.1669,4,90
5242,2.5694,4,13
5243,2.1648,3,14
5244,2.416,3,82
5245,2.4529,4,5
5246,2.1122,3,88
5247,2.3854,3,13
5248,2.7246,3,84
5249,2.9737,3,85
5250,2.5753,3,9
5251,2.2443,3,92
5252,2.6638,3,76
5253,2.6897,3,11
5254,2.4308,3,5
5255,2.5518,3,86
5256,2.7326,3,93
5257,2.229,3,92
5258,2.1019,3,94
5259,2.558,4,12
5260,2.775,3,6
5261,2.1998,3,94
5262,2.1465,3,11
5263,2.429,4,88
5264,2.4103,3,8
5265,2.538,3,9
5266,2.6319,4,81
5267,2.2731,3,12
5268,2.5833,3,7
5269,2.684,3,12
5270,2.3865,4,16
5271,2.2935,3,82
5272,2.3488,3,94
5273,2.5978,4,9
5274,2.4841,3,95
5275,2.3511,3,8
5276,2.266,3,95
5277,2.4637,3,13
5278,2.6625,3,13
5279,2.2408,3,12
5280,2.3394,3,86
5281,2.1462,3,1
5282,2.5579,3,14
5283,2.3634,4,83
5284,2.3641,3,92
5285,2.5428,3,97
5286,2.3763,3,92
5287,2.2709,3,13
5288,1.9942,3,8
5289,2.1058,3,89
5290,2.3577,4,94
5291,2.2031,3,6
5292,2.4421,3,96
5293,2.3137,3,87
5294,2.4861,3,93
5295,2.629,3,12
5296,2.5026,3,91
5297,2.7146,4,86
5298,2.5269,4,93
5299,2.7943,3,15
5300,2.3034,3,88
5301,2.4722,3,83
5302,2.7844,4,93
5303,2.4871,3,90
5304,2.5169,4,6
5305,2.2342,3,5
5306,2.2566,3,88
5307,2.0592,3,87
5308,2.439,4,4
5309,2.5476,3,95
5310,2.4779,3,89
5311,2.2327,4,89
5312,2.1904,4,12
5313,2.6769,4,7
5314,2.1995,3,90
5315,2.3752,4,10
5316,2.1598,3,95
5317,2.5694,3,81
5318,2.2714,3,2
5319,2.2112,3,19
5320,2.4788,3,12
5321,2.6611,3,92
5322,2.457,4,14
5323,2.3213,3,3
5324,2.3138,3,9
5325,2.2438,4,98
5326,2.0846,4,7
5327,2.4891,3,9
5328,2.3851,3,86
5329,2.5531,3,9
5330,2.4164,3,11
5331,2.6476,3,2
5332,2.0265,3,96
5333,2.3068,3,92
5334,2.2668,4,92
5335,2.0779,3,10
5336,2.4744,3,93
5337,2.2391,3,7
5338,2.0568,4,87
5339,2.3712,3,90
5340,2.33,3,90
5341,2.4853,3,9
5342,2.39,4,92
5343,2.4751,3,8
5344,2.7754,4,89
5345,2.6087,3,7
5346,2.3302,3,13
5347,2.3814,3,96
5348,2.4211,3,6
5349,2.3323,3,93
5350,2.3862,3,8
5351,2.5795,3,10
5352,2.2898,3,16
5353,2.3722,4,11
5354,2.4294,3,6
5355,2.1992,3,10
5356,2.4993,4,16
5357,2.1987,3,9
5358,2.6653,4,91
5359,2.2815,4,4
5360,2.3342,4,14
5361,2.5201,3,86
5362,2.4697,4,13
5363,2.4327,3,91
5364,2.4336,3,90
5365,2.7418,4,92
5366,1.8953,3,9
5367,2.426,3,10
5368,2.7365,3,87
5369,2.3452,4,10
5370,2.2117,3,92
5371,2.5533,3,10
5372,2.1231,3,84
5373,2.5802,4,0
5374,2.5366,3,14
5375,2.0978,3,91
5376,2.4539,3,92
5377,2.4476,3,0
5378,2.6739,3,88
5379,2.5154,3,93
5380,2.2635,3,16
5381,2.541,3,95
5382,2.5436,3,8
5383,2.5867,3,89
5384,2.5769,3,81
5385,2.5877,4,15
5386,2.2972,4,10
5387,2.5222,4,0
5388,2.6461,4,16
5389,2.4344,3,84
5390,2.347,3,3
5391,2.2563,3,11
5392,2.1486,3,88
5393,2.3988,3,84
5394,2.744,3,11
5395,2.3513,3,12
5396,2.4716,3,10
5397,2.5774,3,10
5398,2.0508,4,86
5399,2.3513,3,6
5400,2.2506,3,11
5401,2.7896,3,89
5402,2.2358,4,93
5403,2.7076,3,1
5404,2.423,3,83
5405,2.2821,4,92
5406,2.3049,3,2
5407,2.3689,3,1
5408,2.4942,3,90
5409,2.3315,4,81
5410,2.5823,3,87
5411,2.4864,3,89
5412,2.4048,3,86
5413,2.3249,3,86
5414,2.4363,4,12
5415,2.3776,3,11
5416,2.6934,3,12
5417,2.6449,3,7
5418,2.4078,3,95
5419,2.1809,3,8
5420,2.1603,3,84
5421,2.5459,3,18
5422,2.5755,3,79
5423,2.32,3,9
5424,2.424,3,94
5425,2.19,4,90
5426,2.6512,3,10
5427,2.3742,3,2
5428,2.4041,3,90
5429,2.2704,3,95
5430,2.3214,3,81
5431,2.4021,3,16
5432,2.5284,4,9
5433,2.1641,3,90
5434,2.2687,3,8
5435,1.9851,3,84
5436,2.4721,3,4
5437,2.4468,3,7
5438,2.562,3,4
5439,2.1399,4,7
5440,2.31,3,89
5441,2.4297,4,96
5442,2.1468,3,93
5443,2.3572,3,87
5444,2.4425,3,86
5445,2.5206,4,86
5446,2.6196,3,82
5447,2.4744,3,91
5448,2.5633,3,8
5449,2.2422,4,85
5450,2.0589,4,10
5451,2.4426,3,8
5452,2.2244,4,15
5453,2.6908,3,4
5454,2.4775,3,2
5455,2.2263,3,89
5456,2.118,3,15
5457,2.2993,3,19
5458,2.518,3,83
5459,2.3036,3,5
5460,2.4267,3,14
5461,2.5498,3,99
5462,2.3326,3,11
5463,2.4174,3,87
5464,2.4566,3,10
5465,2.4182,3,15
5466,2.114,4,97
5467,2.39,3,100
5468,2.5679,3,95
5469,2.0928,3,97
5470,2.1139,3,4
5471,1.9525,3,6
5472,2.0522,3,87
5473,2.4989,3,90
5474,2.3638,3,90
5475,2.2432,4,9
5476,2.7155,3,12
5477,2.6655,3,16
5478,2.3345,4,11
5479,2.2634,4,88
5480,2.3971,4,87
5481,2.3916,3,88
5482,2.5486,3,5
5483,2.3924,4,20
5484,2.4028,4,7
5485,2.3765,4,20
5486,2.2549,3,92
5487,2.0467,3,13
5488,2.32,3,15
5489,2.4381,4,91
5490,2.7072,3,90
5491,2.4914,3,6
5492,2.4474,3,9
5493,2.1981,3,10
5494,2.1956,3,13
5495,2.3757,3,90
5496,2.5051,3,8
5497,2.2895,4,13
5498,2.5115,3,12
5499,2.3036,3,8
5500,2.5982,3,15
5501,2.0511,3,20
5502,2.6232,3,85
5503,2.3171,3,100
5504,2.5349,3,9
5505,2.5822,3,87
5506,2.6269,3,86
5507,2.2313,4,92
5508,2.4431,4,15
5509,2.1612,3,10
5510,2.4598,3,85
5511,2.234,3,94
5512,2.1957,3,90
5513,2.0828,3,11
5514,2.4687,3,97
5515,2.8151,3,92
5516,2.4095,4,12
5517,2.5327,3,6
5518,2.2354,3,100
5519,2.4367,3,9
5520,2.143,4,94
5521,2.3144,3,92
5522,2.5954,3,7
5523,2.4399,4,98
5524,2.4291,4,98
5525,2.2153,3,11
5526,2.8482,4,96
5527,2.6601,3,6
5528,2.5351,3,88
5529,2.3427,3,94
5530,2.1756,3,95
5531,2.5513,3,13
5532,2.4339,3,89
5533,2.1839,3,90
5534,1.9112,3,88
5535,2.6487,3,18
5536,2.2834,3,4
5537,2.1925,3,12
5538,2.2487,3,90
5539,2.2597,3,6
5540,2.276,4,10
5541,2.4364,3,10
5542,2.6233,3,88
5543,2.0616,4,4
5544,2.0791,4,85
5545,2.4168,3,93
5546,2.5013,4,10
5547,2.4109,3,8
5548,2.2167,3,8
5549,2.3773,3,8
5550,2.4422,3,90
5551,2.2941,3,84
5552,2.5115,3,10
5553,2.5544,3,91
5554,2.5055,3,88
5555,2.1392,4,5
5556,2.0089,3,10
5557,2.2391,3,16
5558,2.7113,3,94
5559,2.2928,3,8
5560,2.29,3,88
5561,2.7883,3,7
5562,2.6896,3,11
5563,2.6436,4,18
5564,2.2554,3,11
5565,2.4499,3,13
5566,2.2066,3,89
5567,2.4729,4,10
5568,2.3064,3,10
5569,2.5485,3,82
5570,2.6038,3,18
5571,2.0078,3,89
5572,2.4003,3,0
5573,2.435,3,94
5574,2.2987,4,90
5575,2.5594,4,84
5576,2.7501,3,7
5577,2.6952,3,91
5578,2.6775,3,5
5579,2.6362,3,6
5580,2.13,3,90
5581,2.2836,4,19
5582,2.3707,3,79
5583,2.7824,3,15
5584,2.6254,3,93
5585,2.4123,3,10
5586,2.5479,4,92
5587,2.1752,3,10
5588,2.3486,4,6
5589,2.428,3,93
5590,1.7962,3,15
5591,2.3683,4,9
5592,2.7077,3,97
5593,2.537,3,99
5594,2.2519,3,89
5595,2.1297,4,12
5596,2.5423,4,95
5597,2.423,4,86
5598,2.263,3,5
5599,2.311,3,88
5600,2.4613,3,6
5601,2.446,3,15
5602,2.73,3,5
5603,2.4877,3,9
5604,2.2959,3,88
5605,2.073,3,91
5606,2.3842,3,21
5607,2.3835,3,90
5608,2.6575,4,85
5609,1.8886,3,93
5610,2.233,3,22
5611,2.4164,3,86
5612,2.4447,3,9
5613,2.4396,3,89
5614,2.4732,3,83
5615,2.0788,3,11
5616,2.3663,3,3
5617,2.5477,3,0
5618,2.2843,3,9
5619,2.7423,3,15
5620,2.8493,3,81
5621,2.446,3,89
5622,2.5892,3,97
5623,2.8009,3,19
5624,2.3824,3,100
5625,2.0445,3,7
5626,2.0054,3,7
5627,2.2765,4,18
5628,2.3176,3,13
5629,2.5767,3,6
5630,2.1608,3,13
5631,2.6935,4,13
5632,2.3017,4,11
5633,2.4372,4,84
5634,2.4074,3,87
5635,2.5239,3,89
5636,2.5553,4,12
5637,2.2358,4,88
5638,2.1418,3,90
5639,2.5801,3,7
5640,2.3958,4,91
5641,2.0802,4,8
5642,2.2415,3,88
5643,2.5919,3,93
5644,2.1738,3,10
5645,2.3439,3,15
5646,2.4943,3,10
5647,2.518,4,89
5648,2.0078,3,8
5649,2.468,4,11
5650,2.3225,3,10
5651,2.4676,3,10
5652,2.4539,3,19
5653,2.1227,3,94
5654,2.0963,3,7
5655,2.6794,3,8
5656,2.3428,3,85
5657,2.3569,4,18
5658,2.4094,3,14
5659,2.252,3,98
5660,2.436,4,92
5661,2.2231,3,2
5662,2.5833,3,100
5663,2.5198,3,90
5664,2.6576,3,16
5665,1.9581,3,7
5666,2.1929,4,15
5667,2.3056,4,89
5668,2.5504,3,4
5669,2.6297,3,83
5670,2.1953,3,96
5671,2.6595,4,13
5672,2.2663,4,7
5673,2.4413,3,89
5674,1.9323,4,90
5675,2.1177,3,92
5676,2.3114,3,90
5677,2.1928,3,8
5678,2.6447,4,92
5679,2.458,3,88
5680,2.1001,4,93
5681,2.6675,3,92
5682,2.2895,3,83
5683,2.3971,3,89
5684,2.3256,3,3
5685,2.4505,4,11
5686,2.5146,3,95
5687,2.5967,4,85
5688,2.2945,3,10
5689,2.6052,3,8
5690,2.2317,3,83
5691,2.4063,4,90
5692,2.157,3,10
5693,2.7316,4,93
5694,2.3298,3,18
5695,2.4714,3,14
5696,2.7893,3,0
5697,2.8177,4,10
5698,2.4622,3,86
5699,2.6956,3,89
5700,2.2449,3,84
5701,2.3909,4,14
5702,2.4391,3,16
5703,2.1704,4,22
5704,2.6365,3,85
5705,2.7964,3,92
5706,2.4884,3,16
5707,2.3006,3,91
5708,2.3066,3,18
5709,2.8182,4,6
5710,2.3876,3,18
5711,2.2645,3,15
5712,2.4096,4,8
5713,2.5068,4,9
5714,2.3515,4,14
5715,2.6725,3,10
5716,2.382,3,88
5717,2.315,3,4
5718,2.096,3,93
5719,2.5122,3,15
5720,2.3046,3,96
5721,1.6854,4,91
5722,2.6479,3,10
5723,2.578,4,7
5724,2.3835,3,92
5725,2.5198,4,10
5726,2.2381,3,5
5727,2.4529,3,86
5728,2.618,3,14
5729,2.399,3,15
5730,2.6574,3,10
5731,2.2517,3,88
5732,2.4698,3,91
5733,2.5971,4,11
5734,2.1332,3,81
5735,2.5739,3,90
5736,2.5599,3,0
5737,2.344,4,16
5738,2.3221,3,88
5739,2.3003,3,0
5740,2.3497,4,90
5741,2.4242,3,16
5742,1.8324,3,92
5743,2.3289,3,87
5744,2.5452,3,12
5745,2.4135,3,5
5746,2.5118,3,90
5747,2.4646,3,81
5748,2.1855,3,15
5749,2.4029,4,9
5750,1.9006,3,84
5751,2.0387,3,11
5752,2.216,3,91
5753,2.1784,3,94
5754,2.4814,3,93
5755,2.5214,3,89
5756,2.5377,4,91
5757,2.3086,3,11
5758,2.4708,4,83
5759,2.2331,3,95
5760,2.4329,3,95
5761,2.3651,3,88
5762,2.3788,4,5
5763,2.3611,4,4
5764,2.8251,3,17
5765,2.0386,3,96
5766,2.5775,4,92
5767,2.4873,3,12
5768,2.3724,3,9
5769,2.2154,3,88
5770,2.3495,3,95
5771,2.0518,4,93
5772,2.3842,3,20
5773,2.5678,3,5
5774,2.4214,4,85
5775,2.3945,3,87
5776,2.3048,3,14
5777,2.7364,3,4
5778,2.6418,3,95
5779,2.3403,4,87
5780,2.6094,3,86
5781,2.6464,3,88
5782,2.2471,4,9
5783,2.3461,4,94
5784,2.6039,3,10
5785,2.5561,4,8
5786,2.26,3,81
5787,2.2233,3,92
5788,2.3993,3,84
5789,2.2597,3,11
5790,2.3413,4,97
5791,2.4418,4,91
5792,2.4844,4,15
5793,2.3938,3,2
5794,2.3081,3,92
5795,2.0769,4,14
5796,2.3243,3,14
5797,2.0538,3,87
5798,2.7529,3,14
5799,2.821,3,14
5800,2.2943,3,16
5801,2.4042,3,8
5802,2.6116,3,9
5803,1.9449,3,95
5804,2.6836,3,94
5805,2.4143,3,7
5806,2.506,3,92
5807,2.5754,3,94
5808,2.1464,4,93
5809,2.0549,3,13
5810,2.0377,3,9
5811,2.6059,3,88
5812,2.2334,4,88
5813,2.6798,3,95
5814,2.8211,3,10
5815,2.0645,3,17
5816,2.891,3,91
5817,2.4669,3,9
5818,2.1597,3,92
5819,2.3359,3,5
5820,2.5998,3,90
5821,2.7463,4,10
5822,2.2997,3,90
5823,2.5131,3,92
5824,2.4158,3,85
5825,2.6095,3,88
5826,2.4091,3,19
5827,2.0765,3,96
5828,1.9647,4,8
5829,2.4779,3,7
5830,2.5205,3,91
5831,2.4536,3,93
5832,2.5875,3,91
5833,2.1926,3,90
5834,2.4946,3,88
5835,2.5537,4,9
5836,2.1043,3,86
5837,2.5423,3,11
5838,2.1619,3,3
5839,2.6061,3,9
5840,2.218,3,13
5841,2.3982,4,92
5842,2.8367,4,18
5843,2.4419,4,83
5844,2.4186,3,21
5845,2.1624,3,11
5846,2.4407,3,16
5847,2.6779,3,12
5848,1.8396,4,85
5849,2.5768,3,87
5850,1.9885,4,6
5851,2.2882,4,87
5852,2.5442,3,86
5853,2.5873,3,12
5854,2.3801,3,2
5855,2.8867,3,87
5856,2.1786,4,6
5857,2.1353,3,8
5858,2.7007,4,0
5859,2.6682,3,18
